,,,,,generation,run1,run2,run2,run3,run3,run1,run1,run2,run2,run3,run3
1790,0.979472718,0.455213377,0,0.794727183,1790,,,,,,,,,,,
1791,0.978279861,0.46916251,0,0.782798611,1791,,,,,,,,,,,
1792,0.978232639,0.488758664,0,0.782326389,1792,,,,,,,,,,,
1793,0.97952629,0.484038776,0,0.795262897,1793,,,,,,,,,,,
1794,0.979062004,0.485007304,0,0.79062004,1794,,,,,,,,,,,
1795,0.979089782,0.447495945,0,0.790897817,1795,,,,,,,,,,,
1796,0.979089782,0.430157868,0,0.790897817,1796,,,,,,,,,,,
1797,0.979062004,0.463283235,0,0.79062004,1797,,,,,,,,,,,
1798,0.978420139,0.434705702,0,0.784201389,1798,,,,,,,,,,,
1799,0.978534921,0.421012715,0,0.785349206,1799,,,,,,,,,,,
1800,0.979014782,0.392593533,0,0.790147817,1800,,,,,,,,,,,
1801,0.978833036,0.368481076,0,0.788330357,1801,,,,,,,,,,,
1802,0.979529067,0.374630305,0,0.795290675,1802,,,,,,,,,,,
1803,0.978270337,0.381300671,0,0.782703373,1803,,,,,,,,,,,
1804,0.977975099,0.361684953,0,0.779750992,1804,,,,,,,,,,,
1805,0.979554067,0.36062579,0,0.795540675,1805,,,,,,,,,,,
1806,0.979479067,0.370365278,0,0.794790675,1806,,,,,,,,,,,
1807,0.979479067,0.368195494,0,0.794790675,1807,,,,,,,,,,,
1808,0.979197321,0.389482632,0,0.791973214,1808,,,,,,,,,,,
1809,0.979300099,0.419466103,0,0.793000992,1809,,,,,,,,,,,
1810,0.978788889,0.39316355,0,0.787888889,1810,,,,,,,,,,,
1811,0.979300099,0.401612297,0,0.793000992,1811,,,,,,,,,,,
1812,0.978204861,0.39237498,0,0.782048611,1812,,,,,,,,,,,
1813,0.979575496,0.390619874,0,0.79575496,1813,,,,,,,,,,,
1814,0.978749504,0.399684729,0,0.78749504,1814,,,,,,,,,,,
1815,0.979554067,0.392724789,0,0.795540675,1815,,,,,,,,,,,
1816,0.980201885,0.42245764,0,0.802018849,1816,,,,,,,,,,,
1817,0.979565079,0.408275474,0,0.795650794,1817,,,,,,,,,,,
1818,0.97829881,0.408273643,0,0.782988095,1818,,,,,,,,,,,
1819,0.979554067,0.401827075,0,0.795540675,1819,,,,,,,,,,,
1820,0.979554067,0.388993705,0,0.795540675,1820,,,,,,,,,,,
1821,0.979554067,0.377912708,0,0.795540675,1821,,,,,,,,,,,
1822,0.979252877,0.379686257,0,0.79252877,1822,,,,,,,,,,,
1823,0.978759425,0.403887318,0,0.787594246,1823,,,,,,,,,,,
1824,0.978419246,0.400800447,0,0.78419246,1824,,,,,,,,,,,
1825,0.979395337,0.41739325,0,0.793953373,1825,,,,,,,,,,,
1826,0.979607639,0.411294974,0,0.796076389,1826,,,,,,,,,,,
1827,0.978342956,0.364839996,0,0.783429563,1827,,,,,,,,,,,
1828,0.97842123,0.352131412,0,0.784212302,1828,,,,,,,,,,,
1829,0.978388591,0.349860151,0,0.783885913,1829,,,,,,,,,,,
1830,0.979134425,0.364658345,0,0.791344246,1830,,,,,,,,,,,
1831,0.979671627,0.377894945,0,0.79671627,1831,,,,,,,,,,,
1832,0.979696627,0.427727895,0,0.79696627,1832,,,,,,,,,,,
1833,0.979570933,0.420045713,0,0.795709325,1833,,,,,,,,,,,
1834,0.979046627,0.421559133,0,0.79046627,1834,,,,,,,,,,,
1835,0.979401984,0.415485012,0,0.794019841,1835,,,,,,,,,,,
1836,0.978417956,0.414123006,0,0.784179563,1836,,,,,,,,,,,
1837,0.978376984,0.368868914,0,0.783769841,1837,,,,,,,,,,,
1838,0.978285417,0.356901118,0,0.782854167,1838,,,,,,,,,,,
1839,0.978329067,0.383804975,0,0.783290675,1839,,,,,,,,,,,
1840,0.978424206,0.412527992,0,0.784242063,1840,,,,,,,,,,,
1841,0.979464087,0.412871465,0,0.794640873,1841,,,,,,,,,,,
1842,0.979464087,0.398907048,0,0.794640873,1842,,,,,,,,,,,
1843,0.978526984,0.382498626,0,0.785269841,1843,,,,,,,,,,,
1844,0.979615079,0.38588852,0,0.796150794,1844,,,,,,,,,,,
1845,0.978401984,0.437911423,0,0.784019841,1845,,,,,,,,,,,
1846,0.979940079,0.455186918,0,0.799400794,1846,,,,,,,,,,,
1847,0.978451984,0.451556155,0,0.784519841,1847,,,,,,,,,,,
1848,0.978451984,0.467538815,0,0.784519841,1848,,,,,,,,,,,
1849,0.979643849,0.498435772,0,0.796438492,1849,,,,,,,,,,,
1850,0.979718849,0.449316834,0,0.797188492,1850,,,,,,,,,,,
1851,0.979718849,0.457989862,0,0.797188492,1851,,,,,,,,,,,
1852,0.979376984,0.475133739,0,0.793769841,1852,,,,,,,,,,,
1853,0.97938244,0.456839733,0,0.793824405,1853,,,,,,,,,,,
1854,0.979593155,0.475811999,0,0.795931548,1854,,,,,,,,,,,
1855,0.979590079,0.494618954,0,0.795900794,1855,,,,,,,,,,,
1856,0.979590079,0.463695985,0,0.795900794,1856,,,,,,,,,,,
1857,0.980124008,0.433836146,0,0.801240079,1857,,,,,,,,,,,
1858,0.979698413,0.410594938,0,0.796984127,1858,,,,,,,,,,,
1859,0.979322222,0.404217696,0,0.793222222,1859,,,,,,,,,,,
1860,0.978249901,0.397846766,0,0.782499008,1860,,,,,,,,,,,
1861,0.978585615,0.413443446,0,0.785856151,1861,,,,,,,,,,,
1862,0.978539484,0.442897482,0,0.785394841,1862,,,,,,,,,,,
1863,0.978426984,0.407124833,0,0.784269841,1863,,,,,,,,,,,
1864,0.979261607,0.438868349,0,0.792616071,1864,,,,,,,,,,,
1865,0.979457242,0.42079046,0,0.794572421,1865,,,,,,,,,,,
1866,0.979558829,0.413125645,0,0.795588294,1866,,,,,,,,,,,
1867,0.979454663,0.374580906,0,0.794546627,1867,,,,,,,,,,,
1868,0.978698413,0.389691615,0,0.786984127,1868,,,,,,,,,,,
1869,0.979835119,0.360915053,0,0.79835119,1869,,,,,,,,,,,
1870,0.978557837,0.353873924,0,0.785578373,1870,,,,,,,,,,,
1871,0.978590873,0.355217347,0,0.78590873,1871,,,,,,,,,,,
1872,0.979909524,0.345572525,0,0.799095238,1872,,,,,,,,,,,
1873,0.978398115,0.315813428,0,0.783981151,1873,,,,,,,,,,,
1874,0.978554365,0.325504077,0,0.785543651,1874,,,,,,,,,,,
1875,0.978993155,0.359231497,0,0.789931548,1875,,,,,,,,,,,
1876,0.978750595,0.371602977,0,0.787505952,1876,,,,,,,,,,,
1877,0.979140972,0.362620914,0,0.791409722,1877,,,,,,,,,,,
1878,0.979356052,0.340108988,0,0.793560516,1878,,,,,,,,,,,
1879,0.97821002,0.342205654,0,0.782100198,1879,,,,,,,,,,,
1880,0.978614484,0.347716246,0,0.786144841,1880,,,,,,,,,,,
1881,0.977333829,0.349694385,0,0.773338294,1881,,,,,,,,,,,
1882,0.977311409,0.343254309,0,0.773114087,1882,,,,,,,,,,,
1883,0.977186409,0.319827134,0,0.771864087,1883,,,,,,,,,,,
1884,0.979834722,0.329715428,0,0.798347222,1884,,,,,,,,,,,
1885,0.978296627,0.336899957,0,0.78296627,1885,,,,,,,,,,,
1886,0.978725595,0.335565977,0,0.787255952,1886,,,,,,,,,,,
1887,0.979834722,0.339216161,0,0.798347222,1887,,,,,,,,,,,
1888,0.979834722,0.342235161,0,0.798347222,1888,,,,,,,,,,,
1889,0.977875893,0.338095753,0,0.778758929,1889,,,,,,,,,,,
1890,0.979399206,0.314312692,0,0.793992063,1890,,,,,,,,,,,
1891,0.979130357,0.345736103,0,0.791303571,1891,,,,,,,,,,,
1892,0.978432044,0.361235131,0,0.784320437,1892,,,,,,,,,,,
1893,0.97824246,0.376594184,0,0.782424603,1893,,,,,,,,,,,
1894,0.978294544,0.325059502,0,0.782945437,1894,,,,,,,,,,,
1895,0.979918056,0.325619657,0,0.799180556,1895,,,,,,,,,,,
1896,0.979656151,0.329000347,0,0.796561508,1896,,,,,,,,,,,
1897,0.978850595,0.33936435,0,0.788505952,1897,,,,,,,,,,,
1898,0.977514782,0.319784553,0,0.775147817,1898,,,,,,,,,,,
1899,0.978719147,0.347189845,0,0.787191468,1899,,,,,,,,,,,
1900,0.977486012,0.360522658,0,0.774860119,1900,,,,,,,,,,,
1901,0.979258333,0.358129847,0,0.792583333,1901,,,,,,,,,,,
1902,0.978812798,0.37120478,0,0.788127976,1902,,,,,,,,,,,
1903,0.978476091,0.36421754,0,0.784760913,1903,,,,,,,,,,,
1904,0.978179365,0.384975788,0,0.781793651,1904,,,,,,,,,,,
1905,0.97830248,0.380120762,0,0.783024802,1905,,,,,,,,,,,
1906,0.979033135,0.415669244,0,0.790331349,1906,,,,,,,,,,,
1907,0.97848998,0.394624956,0,0.784899802,1907,,,,,,,,,,,
1908,0.978657837,0.373571818,0,0.786578373,1908,,,,,,,,,,,
1909,0.978538095,0.34970085,0,0.785380952,1909,,,,,,,,,,,
1910,0.978716543,0.388369701,0,0.787165427,1910,,,,,,,,,,,
1911,0.979664087,0.38801181,0,0.796640873,1911,,,,,,,,,,,
1912,0.978940873,0.381085791,0,0.78940873,1912,,,,,,,,,,,
1913,0.978507341,0.365161087,0,0.785073413,1913,,,,,,,,,,,
1914,0.97852123,0.378733268,0,0.785212302,1914,,,,,,,,,,,
1915,0.978507341,0.397233546,0,0.785073413,1915,,,,,,,,,,,
1916,0.978688765,0.390468454,0,0.786887649,1916,,,,,,,,,,,
1917,0.978507341,0.40817682,0,0.785073413,1917,,,,,,,,,,,
1918,0.978507341,0.445287816,0,0.785073413,1918,,,,,,,,,,,
1919,0.97857877,0.452769398,0,0.785787698,1919,,,,,,,,,,,
1920,0.978561409,0.420364684,0,0.785614087,1920,,,,,,,,,,,
1921,0.978664087,0.395601524,0,0.786640873,1921,,,,,,,,,,,
1922,0.978866468,0.4547972,0,0.788664683,1922,,,,,,,,,,,
1923,0.978506845,0.416770984,0,0.785068452,1923,,,,,,,,,,,
1924,0.978711706,0.445955646,0,0.787117063,1924,,,,,,,,,,,
1925,0.97920377,0.456380455,0,0.792037698,1925,,,,,,,,,,,
1926,0.979165575,0.428456353,0,0.791655754,1926,,,,,,,,,,,
1927,0.978650298,0.413517506,0,0.786502976,1927,,,,,,,,,,,
1928,0.978650298,0.457647197,0,0.786502976,1928,,,,,,,,,,,
1929,0.978643948,0.442480433,0,0.786439484,1929,,,,,,,,,,,
1930,0.978757837,0.414058668,0,0.787578373,1930,,,,,,,,,,,
1931,0.978501389,0.407680428,0,0.785013889,1931,,,,,,,,,,,
1932,0.978757837,0.432317756,0,0.787578373,1932,,,,,,,,,,,
1933,0.978691865,0.410336266,0,0.786918651,1933,,,,,,,,,,,
1934,0.979867758,0.417636297,0,0.798677579,1934,,,,,,,,,,,
1935,0.979559921,0.418105685,0,0.795599206,1935,,,,,,,,,,,
1936,0.979801984,0.418138573,0,0.798019841,1936,,,,,,,,,,,
1937,0.979801984,0.395448959,0,0.798019841,1937,,,,,,,,,,,
1938,0.979434003,0.391714453,0,0.79434003,1938,,,,,,,,,,,
1939,0.978442758,0.397777716,0,0.784427579,1939,,,,,,,,,,,
1940,0.978873016,0.439072003,0,0.788730159,1940,,,,,,,,,,,
1941,0.979264782,0.420590074,0,0.792647817,1941,,,,,,,,,,,
1942,0.979121925,0.431703681,0,0.791219246,1942,,,,,,,,,,,
1943,0.979829142,0.438072846,0,0.798291419,1943,,,,,,,,,,,
1944,0.979737698,0.432526418,0,0.797376984,1944,,,,,,,,,,,
1945,0.979638864,0.424399644,0,0.796388641,1945,,,,,,,,,,,
1946,0.979854142,0.422707912,0,0.798541419,1946,,,,,,,,,,,
1947,0.98057371,0.410394647,0,0.805737103,1947,,,,,,,,,,,
1948,0.979631548,0.430682858,0,0.796315476,1948,,,,,,,,,,,
1949,0.979518651,0.442426723,0,0.795186508,1949,,,,,,,,,,,
1950,0.979538294,0.438220319,0,0.795382937,1950,,,,,,,,,,,
1951,0.979582937,0.472690325,0,0.795829365,1951,,,,,,,,,,,
1952,0.979582937,0.476607886,0,0.795829365,1952,,,,,,,,,,,
1953,0.97954871,0.446440351,0,0.795487103,1953,,,,,,,,,,,
1954,0.979537302,0.466542509,0,0.795373016,1954,,,,,,,,,,,
1955,0.979670734,0.466446443,0,0.796707341,1955,,,,,,,,,,,
1956,0.979583234,0.404573102,0,0.795832341,1956,,,,,,,,,,,
1957,0.980723115,0.388497127,0,0.807231151,1957,,,,,,,,,,,
1958,0.979717857,0.359122179,0,0.797178571,1958,,,,,,,,,,,
1959,0.979786607,0.399519831,0,0.797866071,1959,,,,,,,,,,,
1960,0.980251587,0.391717108,0,0.802515873,1960,,,,,,,,,,,
1961,0.980652083,0.414399145,0,0.806520833,1961,,,,,,,,,,,
1962,0.979655357,0.395067417,0,0.796553571,1962,,,,,,,,,,,
1963,0.978913294,0.391535875,0,0.789132937,1963,,,,,,,,,,,
1964,0.979929167,0.395984822,0,0.799291667,1964,,,,,,,,,,,
1965,0.98053879,0.406591562,0,0.805387897,1965,,,,,,,,,,,
1966,0.97914246,0.403605073,0,0.791424603,1966,,,,,,,,,,,
1967,0.981234127,0.374454026,0,0.81234127,1967,,,,,,,,,,,
1968,0.979161607,0.373271683,0,0.791616071,1968,,,,,,,,,,,
1969,0.97969752,0.384541789,0,0.796975198,1969,,,,,,,,,,,
1970,0.979106746,0.355012692,0,0.79106746,1970,,,,,,,,,,,
1971,0.979614187,0.353085074,0,0.796141865,1971,,,,,,,,,,,
1972,0.979601687,0.345859107,0,0.796016865,1972,,,,,,,,,,,
1973,0.980383532,0.330336355,0,0.803835317,1973,,,,,,,,,,,
1974,0.980347817,0.333327272,0,0.803478175,1974,,,,,,,,,,,
1975,0.979648115,0.36483068,0,0.796481151,1975,,,,,,,,,,,
1976,0.979426687,0.373782361,0,0.794266865,1976,,,,,,,,,,,
1977,0.978354365,0.363969317,0,0.783543651,1977,,,,,,,,,,,
1978,0.978204663,0.345582319,0,0.782046627,1978,,,,,,,,,,,
1979,0.97801002,0.342940914,0,0.780100198,1979,,,,,,,,,,,
1980,0.979604365,0.354684077,0,0.796043651,1980,,,,,,,,,,,
1981,0.979312178,0.373374924,0,0.793121776,1981,,,,,,,,,,,
1982,0.978493428,0.35599418,0,0.784934276,1982,,,,,,,,,,,
1983,0.977692932,0.315415168,0,0.776929315,1983,,,,,,,,,,,
1984,0.979124702,0.332496167,0,0.791247024,1984,,,,,,,,,,,
1985,0.97841307,0.346792605,0,0.784130704,1985,,,,,,,,,,,
1986,0.978211508,0.33786577,0,0.782115079,1986,,,,,,,,,,,
1987,0.979053274,0.311888502,0,0.790532738,1987,,,,,,,,,,,
1988,0.978447222,0.334391767,0,0.784472222,1988,,,,,,,,,,,
1989,0.978375794,0.326903679,0,0.783757937,1989,,,,,,,,,,,
1990,0.978375794,0.331326382,0,0.783757937,1990,,,,,,,,,,,
1991,0.978444544,0.332389562,0,0.784445437,1991,,,,,,,,,,,
1992,0.978627083,0.364633239,0,0.786270833,1992,,,,,,,,,,,
1993,0.978425794,0.336570472,0,0.784257937,1993,,,,,,,,,,,
1994,0.979075496,0.355501755,0,0.79075496,1994,,,,,,,,,,,
1995,0.979594444,0.369300173,0,0.795944444,1995,,,,,,,,,,,
1996,0.979594444,0.383436046,0,0.795944444,1996,,,,,,,,,,,
1997,0.978509722,0.367038195,0,0.785097222,1997,,,,,,,,,,,
1998,0.979339187,0.371189476,0,0.793391865,1998,,,,,,,,,,,
1999,0.979252778,0.377260728,0,0.792527778,1999,,,,,,,,,,,
2000,0.978434722,0.370251328,0,0.784347222,2000,,,,,,,,,,,
2001,0.979616865,0.412268969,0,0.796168651,2001,,,,,,,,,,,
2002,0.979716865,0.416178317,0,0.797168651,2002,,,,,,,,,,,
2003,0.978463889,0.447406711,0,0.784638889,2003,,,,,,,,,,,
2004,0.978482937,0.444935587,0,0.784829365,2004,,,,,,,,,,,
2005,0.978490377,0.437467451,0,0.78490377,2005,,,,,,,,,,,
2006,0.979864782,0.450186068,0,0.798647817,2006,,,,,,,,,,,
2007,0.978927778,0.426670476,0,0.789277778,2007,,,,,,,,,,,
2008,0.978940278,0.453407377,0,0.789402778,2008,,,,,,,,,,,
2009,0.978828075,0.4254444,0,0.788280754,2009,,,,,,,,,,,
2010,0.978447222,0.406846907,0,0.784472222,2010,,,,,,,,,,,
2011,0.97981994,0.382908156,0,0.798199405,2011,,,,,,,,,,,
2012,0.978673313,0.430252845,0,0.786733135,2012,,,,,,,,,,,
2013,0.979730357,0.404352535,0,0.797303571,2013,,,,,,,,,,,
2014,0.979287302,0.429192501,0,0.792873016,2014,,,,,,,,,,,
2015,0.980268849,0.427583813,0,0.802688492,2015,,,,,,,,,,,
2016,0.980261508,0.405943969,0,0.802615079,2016,,,,,,,,,,,
2017,0.978322817,0.378795958,0,0.783228175,2017,,,,,,,,,,,
2018,0.97838125,0.379870379,0,0.7838125,2018,,,,,,,,,,,
2019,0.977919643,0.353353301,0,0.779196429,2019,,,,,,,,,,,
2020,0.979139087,0.350341087,0,0.791390873,2020,,,,,,,,,,,
2021,0.978957639,0.375321323,0,0.789576389,2021,,,,,,,,,,,
2022,0.979037302,0.37498433,0,0.790373016,2022,,,,,,,,,,,
2023,0.979073016,0.371422441,0,0.790730159,2023,,,,,,,,,,,
2024,0.978412103,0.392063659,0,0.784121032,2024,,,,,,,,,,,
2025,0.978418948,0.3946872,0,0.784189484,2025,,,,,,,,,,,
2026,0.978809722,0.396531524,0,0.788097222,2026,,,,,,,,,,,
2027,0.979137202,0.403365335,0,0.791372024,2027,,,,,,,,,,,
2028,0.979137202,0.388854954,0,0.791372024,2028,,,,,,,,,,,
2029,0.979280952,0.406653488,0,0.792809524,2029,,,,,,,,,,,
2030,0.978569345,0.423536819,0,0.785693452,2030,,,,,,,,,,,
2031,0.978424901,0.425907941,0,0.784249008,2031,,,,,,,,,,,
2032,0.979140972,0.439025689,0,0.791409722,2032,,,,,,,,,,,
2033,0.979628373,0.435774121,0,0.79628373,2033,,,,,,,,,,,
2034,0.97992629,0.440364098,0,0.799262897,2034,,,,,,,,,,,
2035,0.978944444,0.424958189,0,0.789444444,2035,,,,,,,,,,,
2036,0.980208631,0.412809932,0,0.80208631,2036,,,,,,,,,,,
2037,0.979150893,0.393524082,0,0.791508929,2037,,,,,,,,,,,
2038,0.97862877,0.431229687,0,0.786287698,2038,,,,,,,,,,,
2039,0.978902083,0.45648348,0,0.789020833,2039,,,,,,,,,,,
2040,0.978371627,0.41210775,0,0.78371627,2040,,,,,,,,,,,
2041,0.979665278,0.379148776,0,0.796652778,2041,,,,,,,,,,,
2042,0.978456944,0.385696665,0,0.784569444,2042,,,,,,,,,,,
2043,0.979193254,0.406836144,0,0.79193254,2043,,,,,,,,,,,
2044,0.978469444,0.438053669,0,0.784694444,2044,,,,,,,,,,,
2045,0.979122222,0.458158459,0,0.791222222,2045,,,,,,,,,,,
2046,0.978877778,0.450057046,0,0.788777778,2046,,,,,,,,,,,
2047,0.978880159,0.445609331,0,0.788801587,2047,,,,,,,,,,,
2048,0.97856875,0.478980037,0,0.7856875,2048,,,,,,,,,,,
2049,0.979161111,0.43155399,0,0.791611111,2049,,,,,,,,,,,
2050,0.979344444,0.420018128,0,0.793444444,2050,,,,,,,,,,,
2051,0.980050794,0.381919434,0,0.800507937,2051,,,,,,,,,,,
2052,0.979807738,0.391138494,0,0.798077381,2052,,,,,,,,,,,
2053,0.979820238,0.380543479,0,0.798202381,2053,,,,,,,,,,,
2054,0.979937798,0.386695368,0,0.799377976,2054,,,,,,,,,,,
2055,0.980429861,0.389785863,0,0.804298611,2055,,,,,,,,,,,
2056,0.979932738,0.373715433,0,0.799327381,2056,,,,,,,,,,,
2057,0.979806349,0.351187507,0,0.798063492,2057,,,,,,,,,,,
2058,0.978363889,0.332807998,0,0.783638889,2058,,,,,,,,,,,
2059,0.979615873,0.339062782,0,0.79615873,2059,,,,,,,,,,,
2060,0.979681944,0.35157292,0,0.796819444,2060,,,,,,,,,,,
2061,0.979681944,0.33129781,0,0.796819444,2061,,,,,,,,,,,
2062,0.980343948,0.361302547,0,0.803439484,2062,,,,,,,,,,,
2063,0.979348611,0.353016118,0,0.793486111,2063,,,,,,,,,,,
2064,0.978454167,0.32674875,0,0.784541667,2064,,,,,,,,,,,
2065,0.979329167,0.326878699,0,0.793291667,2065,,,,,,,,,,,
2066,0.979108433,0.314159084,0,0.791084325,2066,,,,,,,,,,,
2067,0.97802686,0.294851553,0,0.780268601,2067,,,,,,,,,,,
2068,0.977123388,0.302735533,0,0.771233879,2068,,,,,,,,,,,
2069,0.527703175,0.279274424,1,0.777031746,2069,,,,,,,,,,,
2070,0.979525298,0.271084507,0,0.795252976,2070,,,,,,,,,,,
2071,0.97829246,0.267607988,0,0.782924603,2071,,,,,,,,,,,
2072,0.529460516,0.271603045,1,0.794605159,2072,,,,,,,,,,,
2073,0.978406944,0.288434169,0,0.784069444,2073,,,,,,,,,,,
2074,0.980564187,0.288007488,0,0.805641865,2074,,,,,,,,,,,
2075,0.979483829,0.294551435,0,0.794838294,2075,,,,,,,,,,,
2076,0.978484722,0.316422299,0,0.784847222,2076,,,,,,,,,,,
2077,0.978880258,0.32228008,0,0.788802579,2077,,,,,,,,,,,
2078,0.530330159,0.287174979,1,0.803301587,2078,,,,,,,,,,,
2079,0.529307242,0.280554371,1,0.793072421,2079,,,,,,,,,,,
2080,0.978268155,0.286573675,0,0.782681548,2080,,,,,,,,,,,
2081,0.978526984,0.289527957,0,0.785269841,2081,,,,,,,,,,,
2082,0.978745734,0.299454875,0,0.787457341,2082,,,,,,,,,,,
2083,0.978736706,0.314471888,0,0.787367063,2083,,,,,,,,,,,
2084,0.978948983,0.318606789,0,0.789489831,2084,,,,,,,,,,,
2085,0.980209325,0.333628376,0,0.802093254,2085,,,,,,,,,,,
2086,0.979742063,0.325306107,0,0.797420635,2086,,,,,,,,,,,
2087,0.979767063,0.341985284,0,0.797670635,2087,,,,,,,,,,,
2088,0.978672024,0.353596855,0,0.786720238,2088,,,,,,,,,,,
2089,0.980137103,0.39623063,0,0.801371032,2089,,,,,,,,,,,
2090,0.981003671,0.411557395,0,0.810036706,2090,,,,,,,,,,,
2091,0.979742063,0.404848735,0,0.797420635,2091,,,,,,,,,,,
2092,0.980408631,0.365630073,0,0.80408631,2092,,,,,,,,,,,
2093,0.979026587,0.386042047,0,0.790265873,2093,,,,,,,,,,,
2094,0.980284325,0.38233869,0,0.802843254,2094,,,,,,,,,,,
2095,0.979008234,0.392209436,0,0.790082341,2095,,,,,,,,,,,
2096,0.979018948,0.379950476,0,0.790189484,2096,,,,,,,,,,,
2097,0.979145734,0.359862926,0,0.791457341,2097,,,,,,,,,,,
2098,0.979117956,0.352030339,0,0.791179563,2098,,,,,,,,,,,
2099,0.979621925,0.358167015,0,0.796219246,2099,,,,,,,,,,,
2100,0.979640774,0.399418658,0,0.796407738,2100,,,,,,,,,,,
2101,0.979462698,0.430037961,0,0.794626984,2101,,,,,,,,,,,
2102,0.978958234,0.415705208,0,0.789582341,2102,,,,,,,,,,,
2103,0.979173512,0.432747245,0,0.791735119,2103,,,,,,,,,,,
2104,0.980390575,0.459149665,0,0.803905754,2104,,,,,,,,,,,
2105,0.979781647,0.457499986,0,0.797816468,2105,,,,,,,,,,,
2106,0.981126885,0.479795206,0,0.811268849,2106,,,,,,,,,,,
2107,0.981963591,0.419633222,0,0.819635913,2107,,,,,,,,,,,
2108,0.981892163,0.422035349,0,0.818921627,2108,,,,,,,,,,,
2109,0.981126885,0.389091724,0,0.811268849,2109,,,,,,,,,,,
2110,0.980028571,0.408719173,0,0.800285714,2110,,,,,,,,,,,
2111,0.979978571,0.388199693,0,0.799785714,2111,,,,,,,,,,,
2112,0.980297024,0.427082122,0,0.802970238,2112,,,,,,,,,,,
2113,0.98033869,0.405960283,0,0.803386905,2113,,,,,,,,,,,
2114,0.979654266,0.402897566,0,0.796542659,2114,,,,,,,,,,,
2115,0.98015119,0.419803501,0,0.801511905,2115,,,,,,,,,,,
2116,0.978902679,0.435436782,0,0.789026786,2116,,,,,,,,,,,
2117,0.980073909,0.408476845,0,0.800739087,2117,,,,,,,,,,,
2118,0.978902679,0.40093944,0,0.789026786,2118,,,,,,,,,,,
2119,0.982660119,0.401600325,0,0.82660119,2119,,,,,,,,,,,
2120,0.978873512,0.430760178,0,0.788735119,2120,,,,,,,,,,,
2121,0.980727679,0.437368386,0,0.807276786,2121,,,,,,,,,,,
2122,0.979523512,0.443931753,0,0.795235119,2122,,,,,,,,,,,
2123,0.979324008,0.421813759,0,0.793240079,2123,,,,,,,,,,,
2124,0.979748512,0.430920374,0,0.797485119,2124,,,,,,,,,,,
2125,0.980240179,0.37705959,0,0.802401786,2125,,,,,,,,,,,
2126,0.979984623,0.399142451,0,0.79984623,2126,,,,,,,,,,,
2127,0.979984623,0.386884735,0,0.79984623,2127,,,,,,,,,,,
2128,0.979797123,0.400211798,0,0.79797123,2128,,,,,,,,,,,
2129,0.978964286,0.370520017,0,0.789642857,2129,,,,,,,,,,,
2130,0.979451984,0.338414591,0,0.794519841,2130,,,,,,,,,,,
2131,0.978749603,0.341100568,0,0.787496032,2131,,,,,,,,,,,
2132,0.530367063,0.318200373,1,0.803670635,2132,,,,,,,,,,,
2133,0.980716766,0.327477086,0,0.807167659,2133,,,,,,,,,,,
2134,0.977836706,0.336466546,0,0.778367063,2134,,,,,,,,,,,
2135,0.979886012,0.350207539,0,0.798860119,2135,,,,,,,,,,,
2136,0.979659821,0.355905502,0,0.796598214,2136,,,,,,,,,,,
2137,0.980014286,0.358912695,0,0.800142857,2137,,,,,,,,,,,
2138,0.980014286,0.394424445,0,0.800142857,2138,,,,,,,,,,,
2139,0.979165675,0.396321193,0,0.791656746,2139,,,,,,,,,,,
2140,0.979865079,0.385227571,0,0.798650794,2140,,,,,,,,,,,
2141,0.979865079,0.395263671,0,0.798650794,2141,,,,,,,,,,,
2142,0.978846726,0.370441857,0,0.788467262,2142,,,,,,,,,,,
2143,0.979938492,0.350461872,0,0.799384921,2143,,,,,,,,,,,
2144,0.979592262,0.329066339,0,0.795922619,2144,,,,,,,,,,,
2145,0.979847123,0.333000015,0,0.79847123,2145,,,,,,,,,,,
2146,0.980051687,0.342380075,0,0.800516865,2146,,,,,,,,,,,
2147,0.978992063,0.371340026,0,0.789920635,2147,,,,,,,,,,,
2148,0.978897817,0.352380227,0,0.788978175,2148,,,,,,,,,,,
2149,0.978988393,0.350531541,0,0.789883929,2149,,,,,,,,,,,
2150,0.981921528,0.364497361,0,0.819215278,2150,,,,,,,,,,,
2151,0.979619544,0.351629446,0,0.796195437,2151,,,,,,,,,,,
2152,0.98027877,0.360524958,0,0.802787698,2152,,,,,,,,,,,
2153,0.979332341,0.352119281,0,0.793323413,2153,,,,,,,,,,,
2154,0.979619841,0.335101232,0,0.796198413,2154,,,,,,,,,,,
2155,0.978520734,0.310088087,0,0.785207341,2155,,,,,,,,,,,
2156,0.979581845,0.327598915,0,0.795818452,2156,,,,,,,,,,,
2157,0.530465575,0.307521394,1,0.804655754,2157,,,,,,,,,,,
2158,0.979412599,0.301032681,0,0.794125992,2158,,,,,,,,,,,
2159,0.979980952,0.306940379,0,0.799809524,2159,,,,,,,,,,,
2160,0.980068849,0.307585485,0,0.800688492,2160,,,,,,,,,,,
2161,0.978492956,0.282022671,0,0.784929563,2161,,,,,,,,,,,
2162,0.978189261,0.273419387,0,0.781892609,2162,,,,,,,,,,,
2163,0.529154762,0.261855012,1,0.791547619,2163,,,,,,,,,,,
2164,0.977363194,0.269242759,0,0.773631944,2164,,,,,,,,,,,
2165,0.977752976,0.275732152,0,0.777529762,2165,,,,,,,,,,,
2166,0.978898313,0.278674929,0,0.788983135,2166,,,,,,,,,,,
